Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	ShopBuyPrice	ShopSellPrice	RefinedVnum	RefineSet	67AttrMaterial	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	ApplyType3	ApplyValue3	Value0	Value1	Value2	Value3	Value4	Value5	Value6	Value7	Value8	Value9	Specular	GainSocketPercent	AddonType
50566	¸¶·É ÆÄÇØ ¼ö·Ã¼­+	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	242	0	0	0	0	0	0	0	0	0	0	0	0
50567	º­¶ô ÆÄÇØ ¼ö·Ã¼­+	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	243	0	0	0	0	0	0	0	0	0	0	0	0
50568	»ìÇ³ ÆÄÇØ ¼ö·Ã¼­+	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	244	0	0	0	0	0	0	0	0	0	0	0	0
50569	ÇÇ´Ï½¬ 9¹ø½ºÅ³ºÏ	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	176	2000	5000	0	0	0	0	0	0	0	0	0	0
50570	ÀÏ±¤Ç¥ 9¹ø½ºÅ³ºÏ	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	177	2000	5000	1	0	0	0	0	0	0	0	0	0
50571	Ç³·ÚÆ÷ 9¹ø½ºÅ³ºÏ	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	178	2000	5000	2	0	0	0	0	0	0	0	0	0
50572	°Ë¾Ç±Í 9¹ø½ºÅ³ºÏ	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	179	2000	5000	1	0	0	0	0	0	0	0	0	0
50573	¸¶¹ý¾Ç±Í 9¹ø½ºÅ³ºÏ	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	2000	5000	2	0	0	0	0	0	0	0	0	0
50574	¸ÞÅ×¿À 9¹ø½ºÅ³ºÏ	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	181	2000	5000	1	0	0	0	0	0	0	0	0	0
50575	Ãµ¿î 9¹ø½ºÅ³ºÏ	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	182	2000	5000	2	0	0	0	0	0	0	0	0	0
50576	ÀÌ¸®Ç³¿ì 9¹ø½ºÅ³ºÏ	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	183	2000	5000	0	0	0	0	0	0	0	0	0	0
50600	Ã¤±¼ ¼ö·Ã¼­	ITEM_USE	USE_SPECIAL	1	NONE	NONE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	123	50	0	0	0	0	0	0	0	0	0	0	0
50601	´ÙÀÌ¾Æ¸óµå¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50602	È£¹Ú¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50603	È­¼®¸ñ¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50604	±¸¸®¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50605	Àº¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50606	±Ý¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50607	¿Á¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50608	Èæ´Ü¸ñ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50609	ÁøÁÖÁ¶°¢	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50610	¹é±Ý¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50611	¼öÁ¤¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50612	ÀÚ¼öÁ¤¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50613	Ãµ·ç¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50614	Ã·Á¤¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50615	È«¿Á¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50616	¼®·ù¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50617	³ìÁÖ¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50618	Ã»¿Á¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50619	¿À±¤¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50621	´ÙÀÌ¾Æ¸óµå	ITEM_USE	USE_ADD_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50622	È£¹Ú	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50623	È­¼®¸ñ	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50624	±¸¸®	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50625	Àº	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50626	±Ý	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50627	¿Á	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50628	Èæ´Ü	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50629	ÁøÁÖ	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50630	¹é±Ý	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50631	¼öÁ¤	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50632	ÀÚ¼öÁ¤	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50633	Ãµ·ç	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50634	Ã·Á¤¼®	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50635	È«¿Á	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50636	¼®·ù¼®	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50637	³ìÁÖ¼®	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50638	Ã»¿Á	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50639	¿À±¤¼®	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50640	Ã¶¿ø¼®(Äù½ºÆ®¿ë)	ITEM_QUEST	QUEST_NONE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50641	È²Ã¶¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50642	Èæ¼öÁ¤¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50643	¿¬¼öÁ¤¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50644	Ã¶¿ø¼®	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50661	È²Ã¶	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50662	Èæ¼öÁ¤	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50663	¿¬¼öÁ¤	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50664	Ã¶	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50701	º¹¼þ¾Æ²É	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50702	µµ¶óÁö	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50703	°¨²É	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50704	°¡½Ã¿À°¡ÇÇ	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50705	¼®Ã¢Æ÷	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50706	¿µÁö¹ö¼¸	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50707	¸¸º´ÃÊ	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50708	»ê»Í³ª¹«	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50709	¹Îµé·¹	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50710	È«È­¾¾	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50711	´ëÃß	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50712	»ïÁö±¸¿±ÃÊ	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50721	¾à¿ëº¹¼þ¾Æ²É	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50722	¾à¿ëµµ¶óÁö	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50723	¾à¿ë°¨²É	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50724	¾à¿ë°¡½Ã¿À°¡ÇÇ	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50725	¾à¿ë¼®Ã¢Æ÷	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50726	¾à¿ë¿µÁö¹ö¼¸	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	50	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
